run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	bam_ftp
ERR260142	PRJEB1786	SAMEA1906416	ERX234730	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260142/NG-5636_349_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260142/NG-5636_349_2_sequence.fastq.gz	
ERR260143	PRJEB1786	SAMEA1906434	ERX234731	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260143/ERR260143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260143/ERR260143_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260143/NG-5636_350_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260143/NG-5636_350_2_sequence.fastq.gz	
ERR260144	PRJEB1786	SAMEA1906558	ERX234732	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260144/ERR260144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260144/ERR260144_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260144/NG-5636_353_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260144/NG-5636_353_2_sequence.fastq.gz	
ERR260148	PRJEB1786	SAMEA1906457	ERX234736	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260148/ERR260148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260148/ERR260148_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260148/NG-5636_367_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260148/NG-5636_367_2_sequence.fastq.gz	
ERR260152	PRJEB1786	SAMEA1906580	ERX234740	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260152/ERR260152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260152/ERR260152_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260152/NG-5636_380_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260152/NG-5636_380_2_sequence.fastq.gz	
ERR260154	PRJEB1786	SAMEA1906541	ERX234742	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260154/ERR260154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260154/ERR260154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260154/NG-5636_384_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260154/NG-5636_384_2_sequence.fastq.gz	
ERR260157	PRJEB1786	SAMEA1906578	ERX234745	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260157/NG-5636_395_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260157/NG-5636_395_2_sequence.fastq.gz	
ERR260165	PRJEB1786	SAMEA1906512	ERX234753	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260165/ERR260165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260165/ERR260165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260165/NG-5636_434_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260165/NG-5636_434_2_sequence.fastq.gz	
ERR260168	PRJEB1786	SAMEA1906480	ERX234756	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260168/ERR260168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260168/ERR260168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260168/NG-5636_441_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260168/NG-5636_441_2_sequence.fastq.gz	
ERR260174	PRJEB1786	SAMEA1906540	ERX234762	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260174/ERR260174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260174/ERR260174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260174/NG-5636_462_read_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260174/NG-5636_462_read_2.fastq.gz	
ERR260177	PRJEB1786	SAMEA1906559	ERX234765	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260177/ERR260177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260177/ERR260177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260177/NG-5636_472_read_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260177/NG-5636_472_read_2.fastq.gz	
ERR260181	PRJEB1786	SAMEA1906479	ERX234769	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260181/ERR260181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260181/ERR260181_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260181/NG-5636_483_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260181/NG-5636_483_2_sequence.fastq.gz	
ERR260185	PRJEB1786	SAMEA1906523	ERX234773	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260185/ERR260185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260185/ERR260185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260185/NG-5636_495_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260185/NG-5636_495_2_sequence.fastq.gz	
ERR260187	PRJEB1786	SAMEA1906468	ERX234775	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260187/ERR260187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260187/ERR260187_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260187/NG-5636_51_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260187/NG-5636_51_2_sequence.fastq.gz	
ERR260188	PRJEB1786	SAMEA1906444	ERX234776	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260188/ERR260188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260188/ERR260188_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260188/NG-5636_517_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260188/NG-5636_517_2_sequence.fastq.gz	
ERR260189	PRJEB1786	SAMEA1906436	ERX234777	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260189/ERR260189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260189/ERR260189_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260189/NG-5636_524_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260189/NG-5636_524_2_sequence.fastq.gz	
ERR260191	PRJEB1786	SAMEA1906574	ERX234779	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260191/ERR260191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260191/ERR260191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260191/NG-5636_529_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260191/NG-5636_529_2_sequence.fastq.gz	
ERR260193	PRJEB1786	SAMEA1906539	ERX234781	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260193/ERR260193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260193/ERR260193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260193/NG-5636_53_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260193/NG-5636_53_2_sequence.fastq.gz	
ERR260195	PRJEB1786	SAMEA1906477	ERX234783	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260195/ERR260195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260195/ERR260195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260195/NG-5636_54_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260195/NG-5636_54_2_sequence.fastq.gz	
ERR260198	PRJEB1786	SAMEA1906548	ERX234786	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260198/ERR260198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260198/ERR260198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260198/NG-5636_551_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260198/NG-5636_551_2_sequence.fastq.gz	
ERR260201	PRJEB1786	SAMEA1906514	ERX234789	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260201/ERR260201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260201/ERR260201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260201/NG-5636_561_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260201/NG-5636_561_2_sequence.fastq.gz	
ERR260202	PRJEB1786	SAMEA1906545	ERX234790	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260202/ERR260202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260202/ERR260202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260202/NG-5636_563_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260202/NG-5636_563_2_sequence.fastq.gz	
ERR260205	PRJEB1786	SAMEA1906565	ERX234793	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260205/ERR260205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260205/ERR260205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260205/NG-5636_584_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260205/NG-5636_584_2_sequence.fastq.gz	
ERR260207	PRJEB1786	SAMEA1906446	ERX234795	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260207/ERR260207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260207/ERR260207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260207/NG-5636_589_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260207/NG-5636_589_2_sequence.fastq.gz	
ERR260209	PRJEB1786	SAMEA1906484	ERX234797	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260209/ERR260209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260209/ERR260209_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260209/NG-5636_59_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260209/NG-5636_59_2_sequence.fastq.gz	
ERR260210	PRJEB1786	SAMEA1906528	ERX234798	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260210/ERR260210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260210/ERR260210_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260210/NG-5636_598_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260210/NG-5636_598_2_sequence.fastq.gz	
ERR260214	PRJEB1786	SAMEA1906579	ERX234802	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260214/ERR260214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260214/ERR260214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260214/NG-5636_604_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260214/NG-5636_604_2_sequence.fastq.gz	
ERR260221	PRJEB1786	SAMEA1906530	ERX234809	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260221/ERR260221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260221/ERR260221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260221/NG-5636_643_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260221/NG-5636_643_2_sequence.fastq.gz	
ERR260224	PRJEB1786	SAMEA1906493	ERX234812	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260224/ERR260224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260224/ERR260224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260224/NG-5636_77_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260224/NG-5636_77_2_sequence.fastq.gz	
ERR260225	PRJEB1786	SAMEA1906418	ERX234813	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260225/ERR260225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260225/ERR260225_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260225/NG-5636_80_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260225/NG-5636_80_2_sequence.fastq.gz	
ERR260227	PRJEB1786	SAMEA1906576	ERX234815	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260227/ERR260227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260227/ERR260227_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260227/NG-5636_92_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260227/NG-5636_92_2_sequence.fastq.gz	
ERR260231	PRJEB1786	SAMEA1906487	ERX234819	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260231/ERR260231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260231/ERR260231_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260231/NG-5636_225_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260231/NG-5636_225_2_sequence.fastq.gz	
ERR260233	PRJEB1786	SAMEA1906430	ERX234821	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260233/ERR260233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260233/ERR260233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260233/NG-5636_229_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260233/NG-5636_229_2_sequence.fastq.gz	
ERR260235	PRJEB1786	SAMEA1906572	ERX234823	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260235/ERR260235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260235/ERR260235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260235/NG-5636_235_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260235/NG-5636_235_2_sequence.fastq.gz	
ERR260237	PRJEB1786	SAMEA1906567	ERX234825	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260237/ERR260237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260237/ERR260237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260237/NG-5636_243_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260237/NG-5636_243_2_sequence.fastq.gz	
ERR260238	PRJEB1786	SAMEA1906497	ERX234826	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260238/ERR260238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260238/ERR260238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260238/NG-5636_244_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260238/NG-5636_244_2_sequence.fastq.gz	
ERR260239	PRJEB1786	SAMEA1906533	ERX234827	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260239/ERR260239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260239/ERR260239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260239/NG-5636_248_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260239/NG-5636_248_2_sequence.fastq.gz	
ERR260242	PRJEB1786	SAMEA1906491	ERX234830	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260242/ERR260242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260242/ERR260242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260242/NG-5636_264_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260242/NG-5636_264_2_sequence.fastq.gz	
ERR260254	PRJEB1786	SAMEA1906532	ERX234842	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260254/ERR260254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260254/ERR260254_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260254/NG-5636_131_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260254/NG-5636_131_2_sequence.fastq.gz	
ERR260256	PRJEB1786	SAMEA1906449	ERX234844	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260256/ERR260256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260256/ERR260256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260256/NG-5636_143_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260256/NG-5636_143_2_sequence.fastq.gz	
ERR260263	PRJEB1786	SAMEA1906443	ERX234851	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260263/ERR260263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260263/ERR260263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260263/NG-5636_187_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260263/NG-5636_187_2_sequence.fastq.gz	
ERR260265	PRJEB1786	SAMEA1906563	ERX234853	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260265/ERR260265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260265/ERR260265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260265/NG-5636_194_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260265/NG-5636_194_2_sequence.fastq.gz	
ERR260267	PRJEB1786	SAMEA1906538	ERX234855	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260267/ERR260267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260267/ERR260267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260267/NG-5636_198_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260267/NG-5636_198_2_sequence.fastq.gz	
ERR260275	PRJEB1786	SAMEA1906507	ERX234863	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260275/ERR260275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260275/ERR260275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260275/NG-5425_485_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260275/NG-5425_485_2_sequence.fastq.gz	
ERR260276	PRJEB1786	SAMEA1906439	ERX234864	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260276/ERR260276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260276/ERR260276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260276/NG-5425_550_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260276/NG-5425_550_2_sequence.fastq.gz	
ERR260134	PRJEB1786	SAMEA1906542	ERX234722	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260134/ERR260134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260134/ERR260134_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260134/NG-5636_312_new_read_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260134/NG-5636_312_new_read_2.fastq.gz	
ERR260137	PRJEB1786	SAMEA1906573	ERX234725	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260137/ERR260137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260137/ERR260137_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260137/NG-5636_330_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260137/NG-5636_330_2_sequence.fastq.gz	
ERR260138	PRJEB1786	SAMEA1906552	ERX234726	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260138/ERR260138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260138/ERR260138_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260138/NG-5636_332_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260138/NG-5636_332_2_sequence.fastq.gz	
ERR260141	PRJEB1786	SAMEA1906485	ERX234729	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260141/NG-5636_347_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260141/NG-5636_347_2_sequence.fastq.gz	
ERR260147	PRJEB1786	SAMEA1906490	ERX234735	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260147/ERR260147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260147/ERR260147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260147/NG-5636_365_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260147/NG-5636_365_2_sequence.fastq.gz	
ERR260156	PRJEB1786	SAMEA1906518	ERX234744	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260156/NG-5636_393_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260156/NG-5636_393_2_sequence.fastq.gz	
ERR260158	PRJEB1786	SAMEA1906561	ERX234746	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260158/ERR260158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260158/ERR260158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260158/NG-5636_397_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260158/NG-5636_397_2_sequence.fastq.gz	
ERR260159	PRJEB1786	SAMEA1906435	ERX234747	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260159/ERR260159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260159/ERR260159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260159/NG-5636_398_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260159/NG-5636_398_2_sequence.fastq.gz	
ERR260161	PRJEB1786	SAMEA1906482	ERX234749	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260161/ERR260161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260161/ERR260161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260161/NG-5636_421_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260161/NG-5636_421_2_sequence.fastq.gz	
ERR260163	PRJEB1786	SAMEA1906470	ERX234751	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260163/ERR260163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260163/ERR260163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260163/NG-5636_424_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR260163/NG-5636_424_2_sequence.fastq.gz	
