taxon	stderr	estimate
MGYG000001879	0.165698439900043	0.243413063054318
MGYG000001880	0.201828462235821	0.0919143863485263
MGYG000001885	0.255383517121743	-0.129510266413643
MGYG000001886	0.0837287775692203	-0.018139877876726
MGYG000001891	0.201630321301194	0.125171034988077
MGYG000001897	0.242517810234616	-0.31290025763159
MGYG000001899	0.0664706309069661	-0.123128615299005
MGYG000001902	0.254558013278138	-0.130943733551353
MGYG000001903	0.159036934419295	0.144882190452946
MGYG000001905	0.307898020436219	0.149612744581781
MGYG000001906	0.0501932152648474	0.0124607556092085
MGYG000001914	0.336051149272534	0.164690813512937
MGYG000001915	0.207292887989028	0.261734652328971
MGYG000001917	0.131922403879577	-0.065219503308166
MGYG000001921	0.308608640588413	0.359001235870411
MGYG000001935	0.196816858982326	0.350153803978058
MGYG000001952	0.388149758412648	0.314297668182932
MGYG000001953	0.262683229634058	0.208372352807338
MGYG000001954	0.260876084936693	0.261144706111962
MGYG000001958	0.0492995932235585	-0.00316394973435996
MGYG000001969	0.23886965205786	0.154812145152219
MGYG000001977	0.057280071333979	0.0560949355060544
MGYG000001979	0.111206333883445	0.0511818728434159
MGYG000001994	0.118428319296468	-0.0242405641241119
MGYG000002005	0.243166130120989	0.231376500646653
MGYG000002010	0.0412418444554931	-0.0156036379867792
MGYG000002017	0.041970700264098	0.0282975976118377
MGYG000002025	0.196658500807765	0.122800451206474
MGYG000002035	0.16500443518141	-0.133838942024597
MGYG000002037	0.0882135934370909	-0.187315359168652
MGYG000002038	0.487592716626937	0.479699703653715
MGYG000002045	0.293752655507948	0.223134015423658
MGYG000002046	0.152469548729884	0.0299771047934118
MGYG000002052	0.202787344466044	0.0338821848049559
MGYG000002053	0.34774819804917	-0.371460162494492
MGYG000002063	0.156404238793174	-0.0820575035305947
MGYG000002064	0.127582971371563	-0.0514111677375296
MGYG000002067	0.0333177531087732	-0.0231070002092557
MGYG000002068	0.056165808097356	-0.0949612645746881
MGYG000002069	0.104288033960398	0.0973906607414318
MGYG000002071	0.0500459623410528	-0.0733608332886136
MGYG000002073	0.457280587339835	0.37273748635534
MGYG000002075	0.350185927786883	0.170532347622192
MGYG000002077	0.179421695716242	-0.147311288908925
MGYG000002084	0.0976847309139284	-0.0567522651505369
MGYG000002085	0.244157075162145	0.105046156962231
MGYG000002086	0.0795767509280479	-0.0779133814732986
MGYG000002089	0.0687216326563285	-0.0617624254087914
MGYG000002090	0.160796738778437	0.0768663992344131
MGYG000002092	0.296605496813425	-0.215696172001561
MGYG000002095	0.316457005788249	0.328738600627573
MGYG000002098	0.315930815594679	0.288598128214977
MGYG000002099	0.246186407653468	0.14919905752129
MGYG000002100	0.368900396824933	-0.301812947321814
MGYG000002107	0.15326676407735	-0.0178400902431904
MGYG000002112	0.0691878239621616	0.0906948434684721
MGYG000002115	0.197623664671647	0.0457449040311906
MGYG000002127	0.142447146806659	-0.136358285137004
MGYG000002130	0.188532630369815	0.0762843786871433
MGYG000002148	0.0272586669296201	0.00441560755120416
MGYG000002150	0.0859610866942983	0.0175015936342678
MGYG000002151	0.471295777558524	0.559769434669604
MGYG000002170	0.213268876940339	0.0595656387485431
MGYG000002176	0.144893364967232	-0.11283543798814
MGYG000002178	0.124923812380143	0.0400942264551561
MGYG000002179	0.0842462139004019	-0.174787566490949
MGYG000002182	0.40263812747741	-0.38193432890214
MGYG000002201	0.174231084141139	-0.121859687608121
MGYG000002203	0.485647576279023	0.131551984266024
MGYG000002204	0.171741527268467	-0.462975423386758
MGYG000002207	0.0732636127314801	-0.110946933252635
MGYG000002209	0.18500247047585	-0.0891634069734079
MGYG000002210	0.221944971653568	0.264486841157717
MGYG000002212	0.0559735336433564	0.0623287093299052
MGYG000002213	0.0553399656543147	-0.0586134985361722
MGYG000002215	0.0443410445305884	0.024822668191199
MGYG000002216	0.0413262178508304	0.0221946171656572
MGYG000002219	0.0969597368445012	0.111440503956804
MGYG000002221	0.293914410983278	0.223358956815297
MGYG000002223	0.162386407304418	-0.0713443945402222
MGYG000002229	0.161959399823345	-0.0447917467932497
MGYG000002243	0.109219720324062	-0.172088297179172
MGYG000002245	0.267174236405132	0.291062285318869
MGYG000002249	0.102840630561175	-0.152273530936216
MGYG000002255	0.33012112333969	0.321643358959463
MGYG000002256	0.105285776361472	0.0387548819462448
MGYG000002575	0.209379621364745	-0.0152221710249118
MGYG000002585	0.0759266055123548	0.085518734633894
MGYG000002604	0.137297768031612	-0.226736007035837
MGYG000002606	0.399832779160213	-0.589644109294382
MGYG000002610	0.244115568516978	-0.282142661537736
MGYG000002613	0.215944020008805	-0.157305982274617
MGYG000002614	0.105089851783802	-0.0608475695516728
MGYG000002623	0.0711506773165658	0.0132694754175825
MGYG000002626	0.0467103920355277	-0.0211928330321454
MGYG000002627	0.149163354475132	-0.22991627261571
MGYG000002628	0.0912505771046043	0.0187225166288045
MGYG000002629	0.112273298063817	0.0365538443100433
MGYG000002642	0.267468361211833	0.0912462580803921
MGYG000002646	0.250366823475916	0.362529289785774
MGYG000002650	0.140596239019589	-0.0261791915671467
MGYG000002654	0.104307114383915	-0.219576438480958
MGYG000002657	0.218063931256	-0.144010072666824
MGYG000002659	0.0725104967879833	0.0202968460975894
MGYG000002669	0.194137460575003	-0.171039556694105
MGYG000002674	0.356837736530372	0.152827086457086
MGYG000002675	0.26581350974036	-0.0288415919190578
MGYG000002677	0.0366489995475648	-0.0257736946875151
MGYG000002680	0.135883208523709	0.112601807261662
MGYG000002683	0.0516851231486796	0.0514349623905076
MGYG000002685	0.0761321611719723	-0.0986882485489338
MGYG000002686	0.0414769559478666	-0.0732204880863268
MGYG000002687	0.53997803665623	0.703123275034316
MGYG000002691	0.132977002504959	-0.0467719195927217
MGYG000002694	0.259193047715577	0.178387562710346
MGYG000002695	0.0556230289190655	-0.0807941413610904
MGYG000002696	0.0490292674640768	0.0645430000678241
MGYG000002697	0.210130520460664	0.0820695834501706
MGYG000002698	0.338620259052038	0.0577734767973295
MGYG000002699	0.340699686274505	0.193365140496337
MGYG000002701	0.0416720882095996	-0.0396579685255536
MGYG000002702	0.135959118029037	0.000923262491519604
MGYG000002704	0.475113833115776	0.3817079926701
MGYG000002705	0.167931987787157	0.159601540147748
MGYG000002706	0.0419307908269584	-0.0115266797980714
MGYG000002708	0.0445478204205574	-0.0188819649852989
MGYG000002712	0.142270172612382	-0.0308369153366827
MGYG000002713	0.0491738375589783	-0.0479077226649515
MGYG000002717	0.0736072776033218	0.0822018559686561
MGYG000002719	0.0363641684774958	-0.0106330321114602
MGYG000002726	0.140462521543685	0.0370514404489099
MGYG000002727	0.247086604522255	0.170068770720666
MGYG000002738	0.0828883568335209	0.0765975023797632
MGYG000002740	0.0682482874295767	-0.0102879990919803
MGYG000002743	0.0551371240271397	0.0416346566898499
MGYG000002753	0.163561763801034	0.0925802627760001
MGYG000002754	0.0403356767177069	0.00877983040244963
MGYG000002758	0.0886225981864643	0.146392156243066
MGYG000002766	0.241098962257715	0.330777216253729
MGYG000002769	0.112076108970941	0.145977790403525
MGYG000002772	0.179287491643336	-0.148251898411187
MGYG000002785	0.0626003436655314	0.0406321519539654
MGYG000002791	0.296883468898818	-0.207452031459082
MGYG000002797	0.0473931526861141	-0.0142271675174661
MGYG000002808	0.0668856341920491	0.0215774007212498
MGYG000002809	0.155167265729831	-0.153961898821147
MGYG000002826	0.152672140685603	0.119182041174679
MGYG000002828	0.048311654317465	-0.01362448604197
MGYG000002843	0.132612714603695	0.118721665032712
MGYG000002881	0.152710148323273	0.0274101232910433
MGYG000002921	0.0757082937326039	0.0355335189884871
MGYG000002931	0.140355236685963	-0.185520296363456
MGYG000003005	0.065985395799054	0.0659546442780409
MGYG000003015	0.170089340044862	-0.198196078313791
MGYG000003021	0.182340028168195	-0.170998700644152
MGYG000003050	0.0743826826354548	0.183105957517474
MGYG000003060	0.177278434280404	-0.195232223300645
MGYG000003061	0.0393235113237463	0.0557937811047722
MGYG000003067	0.0982585591209422	0.118251526296019
MGYG000003071	0.155184706926422	-0.0210498687561437
MGYG000003076	0.0376865986983117	0.00530013274903191
MGYG000003108	0.129457369718173	0.0298171025312139
MGYG000003109	0.0832458612178754	0.0266697734896894
MGYG000003112	0.164642604972684	-0.142962984469816
MGYG000003136	0.118437399128265	0.00162051940331569
MGYG000003162	0.104106507840398	0.0561028134886148
MGYG000003167	0.0679895653289729	0.0736354633170597
MGYG000003175	0.110117604225953	0.188141906905011
MGYG000003206	0.228825729081842	0.24066523603449
MGYG000003207	0.269548104014422	0.152059697247126
MGYG000003211	0.35512135796643	0.383713805072162
MGYG000003212	0.138254727465148	-0.221771696644596
MGYG000003235	0.191025003795931	0.00656088628816934
MGYG000003254	0.351305195598232	0.338434123189745
MGYG000003256	0.0810853825812645	-0.0984569375144991
MGYG000003267	0.435114014820349	-0.403555086978303
MGYG000003270	0.282986778088226	-0.256123990767091
MGYG000003271	0.0736554431728114	0.172579611908254
MGYG000003273	0.256336812669309	-0.141180852354535
MGYG000003289	0.164351311826784	-0.159005253002069
MGYG000003294	0.0949866701502689	-0.0063049037219377
MGYG000003296	0.165189871612713	0.229423417738087
MGYG000003297	0.053530721526095	0.00142087429879786
MGYG000003299	0.0911245850472547	0.041090359739043
MGYG000003301	0.269428447726022	-0.441103660321595
MGYG000003304	0.21701620969646	0.262248545567549
MGYG000003305	0.109329751395479	-0.149918760004962
MGYG000003308	0.332999998015455	0.389955527370533
MGYG000003315	0.182551555816646	0.188955895651614
MGYG000003319	0.0791858209637951	-0.0932731979064348
MGYG000003322	0.22951330788672	0.289006281750612
MGYG000003323	0.138898920098378	-0.222322136343009
MGYG000003324	0.0929035264476501	0.0906383873563189
MGYG000003338	0.121921839403923	0.084585460817439
MGYG000003431	0.105038804111474	-0.104324813685522
MGYG000003434	0.0491291014416595	-0.0828927678815597
MGYG000003441	0.078866426964219	-0.00506400570151019
MGYG000003442	0.084091806456559	0.00926059720281937
MGYG000003444	0.125332695344158	-0.00316685227840923
MGYG000003451	0.643074731019972	-1.16404414300951
MGYG000003453	0.093408930163438	-0.105226833535482
MGYG000003470	0.100376208857269	-0.194967096285107
MGYG000003480	0.300098580014945	-0.172441306881311
MGYG000003490	0.0761318268351109	-0.0944223726760291
MGYG000003492	0.175492703878782	-0.0908753566658533
MGYG000003506	0.0732016979629685	-0.129651436089085
MGYG000003509	0.0375751929229698	0.0383429929872823
MGYG000003510	0.0343016455186172	-0.0154758485890026
MGYG000003526	0.169448923601751	0.147387410206066
MGYG000003576	0.118047606876435	0.0436404313729683
MGYG000003578	0.132489042151511	0.0201116035277987
MGYG000003600	0.106704084820107	0.0274035704424497
MGYG000003616	0.0735420097866604	-0.0541282289454386
MGYG000003618	0.195518283785128	-0.366579461997687
MGYG000003644	0.19827760480456	-0.25129197764471
MGYG000003647	0.0686532275085481	0.0362549068292393
MGYG000003666	0.16380105221865	0.389389756644904
MGYG000003716	0.0427523199935713	0.0105635849283403
MGYG000003728	0.347267252415274	-0.303288175601699
MGYG000003745	0.0792473200105027	0.0819349379165899
MGYG000003747	0.244586704546071	0.570256109121872
MGYG000003752	0.331355573924179	0.335475577131952
MGYG000003766	0.0735809996481953	0.0512589309414069
MGYG000003768	0.0621079272079601	0.0550848219787967
MGYG000003769	0.0916744610558425	0.166457873441635
MGYG000003770	0.047844406541462	-0.0593034027541173
MGYG000003773	0.162864595217842	0.241217261698407
MGYG000003776	0.0484660769747022	-0.0319987252254441
MGYG000003777	0.0539268195980596	0.0409576918328769
MGYG000003778	0.0531694962300106	0.0515179179347539
MGYG000003784	0.205934856264126	0.153747026800038
MGYG000003788	0.105233389101949	-0.0472193188117228
MGYG000003797	0.100724532622113	0.0583159662254029
MGYG000003799	0.319171947640529	-0.196317848589007
MGYG000003807	0.0630942043237863	-0.00684836925967942
MGYG000003816	0.215591594181058	-0.342580070290032
MGYG000003822	0.141559747394437	-0.0706690500037288
MGYG000003826	0.184474103547755	0.0933138902088141
MGYG000003828	0.124401533851425	0.105895307240687
MGYG000003829	0.0800204408451221	0.0357265577561206
MGYG000003831	0.127815964830994	0.0333854995623486
MGYG000003833	0.267405781548252	0.143500081144059
MGYG000003839	0.296487834308618	0.187649200932877
MGYG000003840	0.166209550210207	0.00755338983523488
MGYG000003841	0.137518725526633	0.162293299470924
MGYG000003842	0.0534592537266429	-0.106355924772285
MGYG000003850	0.255152893662292	0.114601210648645
MGYG000003854	0.0741015097758272	0.0219418180100453
MGYG000003855	0.0420145379821864	-0.0635587714108411
MGYG000003857	0.165033937169716	-0.14483145101844
MGYG000003858	0.210548572230231	0.186419187234469
MGYG000003861	0.194687699465407	0.236756103194188
MGYG000003863	0.344663404601256	0.266334615901255
MGYG000003867	0.0377815991574233	0.0301834945196398
MGYG000003869	0.0367376931666552	-0.0201408472354038
MGYG000003871	0.0998018476383773	0.120365723810694
MGYG000003872	0.0523448647563312	0.044885660040922
MGYG000003876	0.170156743462051	0.176891700410711
MGYG000003877	0.0486861349418229	0.0892214321800529
MGYG000003879	0.110953129245509	0.258322642276541
MGYG000003881	0.245370558297251	0.0979907651346089
MGYG000003882	0.252431991200157	-0.0950429098389005
MGYG000003884	0.222922848720749	0.157707467445019
MGYG000003887	0.297338221191068	0.182994482483647
MGYG000003895	0.139812401598653	0.143613907988904
MGYG000003898	0.156378137197277	0.0750433792216354
MGYG000003900	0.0889575065924297	0.0279020090467207
MGYG000003904	0.0523983549330291	0.0184585648252582
MGYG000003905	0.349838203553342	-0.108053865372917
MGYG000003907	0.0475127794851505	-0.0362724711072522
MGYG000003909	0.0371261334794118	-0.0120440155237641
MGYG000003910	0.219700947376511	-0.0259751208479148
MGYG000003913	0.169943889754978	0.0428360777277312
MGYG000003914	0.0713175633602906	0.0456770531138465
MGYG000003915	0.0609104283457713	-0.017541172243222
MGYG000003918	0.152124222905548	-0.0912389609930218
MGYG000003927	0.256227358902445	0.206121567571328
MGYG000003930	0.138233083921865	-0.0941650622385009
MGYG000003931	0.0973466198258591	-0.0670832465542681
MGYG000003934	0.070444280498362	-0.134341971694378
MGYG000003936	0.118901232819865	0.107368554319136
MGYG000003938	0.179092949659567	0.137432264568627
MGYG000003941	0.353154808201475	0.184627135652535
MGYG000003945	0.161326310775257	0.00973168404689506
MGYG000003947	0.120905150904687	-0.0644780819524903
MGYG000003948	0.233248738453322	-0.22062840547729
MGYG000003950	0.129791463981647	0.0243766209475293
MGYG000003955	0.184970022181988	0.132812657701584
MGYG000003970	0.0289161712934884	-0.0143227034417848
MGYG000003975	0.158106960063018	0.043798526117089
MGYG000003977	0.134393427429333	-0.101010623786608
MGYG000003978	0.282815961440709	0.172757556784783
MGYG000003980	0.260030417350393	0.202016831242835
MGYG000003994	0.153638194868658	0.224074678739274
MGYG000003995	0.0433249842077946	-0.0563720296412822
MGYG000004002	0.111383954521017	0.101452583839596
MGYG000004003	0.151800825561924	0.027086615629421
MGYG000004004	0.244435621664407	0.0956143832582105
MGYG000004007	0.34031387023441	-0.609965875793335
MGYG000004009	0.127708410668822	-0.147881338104337
MGYG000004010	0.143393081659912	-0.0087896593608838
MGYG000004012	0.396016452492366	0.284495660931458
MGYG000004024	0.0610906639946934	-0.0594928393408976
MGYG000004026	0.133989937977004	0.161819459933455
MGYG000004027	0.0775659174264369	0.167402274365018
MGYG000004028	0.333323934040295	0.358075607828411
MGYG000004029	0.230284793565398	0.177537779169375
MGYG000004030	0.151825628053264	0.114757399133092
MGYG000004032	0.172662175254227	0.169637843788964
MGYG000004033	0.0968483573141359	-0.0357307961190343
MGYG000004034	0.273769134227894	0.244164317787597
MGYG000004035	0.214872223300392	0.17348466586028
MGYG000004037	0.141727883982345	0.00479903043010176
MGYG000004039	0.101067100583879	-0.0736703341503097
MGYG000004042	0.0693351557405192	-0.0653694164002093
MGYG000004045	0.164495065023353	0.240646205930375
MGYG000004049	0.280106013717591	0.198903487547381
MGYG000004050	0.0970114621483631	-0.0627422387285759
MGYG000004051	0.0983859611872016	-0.129894472540507
MGYG000004057	0.162736201016968	-0.132847277272894
MGYG000004061	0.0619669483011425	0.0218313390281218
MGYG000004062	0.197106837654024	0.217578382353788
MGYG000004068	0.233200542716426	0.0285977045611756
MGYG000004073	0.125317747704884	0.107394530499384
MGYG000004075	0.274343792997774	0.440479861425914
MGYG000004076	0.153702950879195	0.174448620741858
MGYG000004077	0.242123118626985	-0.1029758862041
MGYG000004078	0.298395430766053	0.294877818085223
MGYG000004085	0.0392944538891239	0.00880093669791945
MGYG000004093	0.249560075159698	0.036353443476276
MGYG000004094	0.293304728199797	-0.367759977988095
MGYG000004095	0.0474030058997174	-0.0489496657438104
MGYG000004098	0.321314859586309	0.2757470976099
MGYG000004100	0.304129637412591	0.145989260488942
MGYG000004103	0.16094243150705	0.12121728672031
MGYG000004107	0.125521613224267	0.167336108634385
MGYG000004109	0.188215996187711	-0.284226813200543
MGYG000004112	0.133008632454755	0.25301270666292
MGYG000004116	0.410453943260868	0.50722493006065
MGYG000004118	0.217303664094755	0.204135020143504
MGYG000004119	0.160219023423108	-0.180696417525195
MGYG000004122	0.137692474470456	0.0240602046367256
MGYG000004123	0.16683848452389	0.212812229774672
MGYG000004124	0.301043816095954	0.216965434220023
MGYG000004125	0.354334086169127	0.406288894150352
MGYG000004127	0.163431544494972	-0.0943601900402893
MGYG000004131	0.327608670948655	0.277679568063958
MGYG000004133	0.148777216540115	0.167470965098599
MGYG000004135	0.172171686542619	0.105605505990313
MGYG000004139	0.377755257928771	0.20202586622334
MGYG000004146	0.108412756444719	0.0481082777902439
MGYG000004154	0.206718766674116	0.194415619108092
MGYG000004159	0.342499093557921	0.292193052142511
MGYG000004166	0.0453169954696424	-0.0700132281100641
MGYG000004167	0.258919201559916	-0.233132324510954
MGYG000004168	0.250651902623672	0.304334138422421
MGYG000004169	0.0381089277902611	-0.00124183146483967
MGYG000004170	0.35880990938267	-0.419083683088585
MGYG000004171	0.147015574820509	-0.174828475297654
MGYG000004172	0.457607008404698	0.300167422932915
MGYG000004174	0.389223142181283	0.210895725916383
MGYG000004175	0.137075383763905	-0.0768294730797445
MGYG000004177	0.217483359074161	-0.288735556131108
MGYG000004180	0.0791188001736867	0.0591626824680891
MGYG000004183	0.108748868780412	0.182509795676676
MGYG000004184	0.192997107879214	0.139354751236999
MGYG000004187	0.0442803618625607	0.000821457224199061
MGYG000004188	0.0919305195883506	-0.00839245121686261
MGYG000004193	0.261446201844673	-0.227161536787933
MGYG000004195	0.0849301243398182	0.0564374959360321
MGYG000004197	0.118326175515981	-0.151974957395788
MGYG000004198	0.28316829996505	0.192581104028179
MGYG000004199	0.228960112297589	-0.352237204083194
MGYG000004203	0.158026283091199	0.0736865635785848
MGYG000004204	0.270533416064009	-0.177520803253637
MGYG000004206	0.127222310892467	0.0175275594505356
MGYG000004210	0.0310553219328854	-0.0171415995499421
MGYG000004212	0.273127231097971	0.138607867727163
MGYG000004213	0.207261698559679	-0.437029595453688
MGYG000004216	0.3702390378062	-0.118050693261164
MGYG000004218	0.118190236146289	-0.0928227781394188
MGYG000004219	0.0505149645220358	0.0254381682779405
MGYG000004224	0.142524271387416	0.134666327686591
MGYG000004228	0.15446367267415	0.0782622687848445
MGYG000004229	0.285333535473417	0.378484690525039
MGYG000004231	0.0497818436973162	0.0544719875484903
MGYG000004233	0.0435805887746964	-0.0351555551483482
MGYG000004235	0.16794670913612	0.129444450618868
MGYG000004238	0.110401813350953	0.0318655351941548
MGYG000004242	0.409744655920762	0.277364207581556
MGYG000004243	0.137404921988006	0.15637714216309
MGYG000004247	0.108795011146442	-0.179212899641432
MGYG000004251	0.203108342042864	-0.26663713999015
MGYG000004264	0.0733934781703132	0.0234931260380525
MGYG000004299	0.358017542687547	-0.554027589220622
MGYG000004303	0.0434406302582302	-0.044690041517515
MGYG000004304	0.111581900648462	-0.131767782343716
MGYG000004306	0.0503902285045943	0.00356783202851267
MGYG000004310	0.234155631035908	0.233446217083825
MGYG000004312	0.130951068997703	0.132292997217396
MGYG000004322	0.25599264769621	0.0348265927109144
MGYG000004325	0.231979850802189	0.298706248568907
MGYG000004327	0.144526882710618	0.141762998103943
MGYG000004333	0.366313848756085	-0.0713377065822582
MGYG000004340	0.206910754594618	-0.282316666863844
MGYG000004342	0.550967113416436	-0.672266908470178
MGYG000004346	0.037782249221088	0.0152901535745291
MGYG000004348	0.242896855818552	-0.0962587368740054
MGYG000004353	0.276724119112576	-0.238283087332913
MGYG000004359	0.119888897630311	0.0399733658208126
MGYG000004365	0.152009530490639	0.0502142991492629
MGYG000004377	0.215277029365909	-0.343631677952287
MGYG000004380	0.134978053331518	0.0043218817486345
MGYG000004384	0.0945260605183577	0.021812218737883
MGYG000004391	0.303839357688535	0.321256716194172
MGYG000004393	0.290275674801987	0.082688987705775
MGYG000004394	0.271646786643067	-0.431352601659259
MGYG000004395	0.273625867869066	0.00760035889940196
MGYG000004398	0.097844641275619	0.105940541401863
MGYG000004401	0.269265291586315	0.201343353021905
MGYG000004405	0.222437510311097	0.141658275368139
MGYG000004408	0.136546194587076	-0.000275326252655051
MGYG000004411	0.252472368957354	0.0823633535458849
MGYG000004417	0.143246651523318	-0.184951075113667
MGYG000004423	0.225634974384911	0.0612223326312739
MGYG000004427	0.272486954068693	0.272302242338318
MGYG000004428	0.128468330624548	-0.0961654786408423
MGYG000004429	0.0844449285922104	-0.122062984808049
MGYG000004430	0.0496963155598993	-0.0189028096327857
MGYG000004432	0.210991915411635	-0.042123576293038
MGYG000004436	0.269640871105193	0.201263572195445
MGYG000004439	0.209938587577712	-0.24218641701179
MGYG000004440	0.136307320613342	0.159823725798947
MGYG000004443	0.0550809647584768	-0.0490693979672176
MGYG000004445	0.211571797849021	0.139694899851344
MGYG000004449	0.271804685107171	0.0851222325403566
MGYG000004455	0.241078327240857	0.0213960362441901
MGYG000004458	0.231859775293508	0.146692206743907
MGYG000004461	0.11103520065562	-0.0389579309351416
MGYG000004462	0.0948674952216355	0.0472542987709342
MGYG000004465	0.13274028395222	0.0123262406361396
MGYG000004470	0.225048560472665	0.304427779873958
MGYG000004477	0.0754230869522257	-0.0606379128074808
MGYG000004481	0.18558755274021	-0.0970163707993761
MGYG000004495	0.214008392393462	0.0200309114662569
MGYG000004496	0.171394712482706	0.15330037755719
MGYG000004502	0.182755165639202	-0.295398411749781
MGYG000004503	0.318466582283673	0.269711420006633
MGYG000004505	0.0526267893619544	-0.0793179087869397
MGYG000004506	0.240508014837956	0.476073594766032
MGYG000004509	0.0827538379397062	-0.0241070956291707
MGYG000004514	0.338053903056609	0.318487237048763
MGYG000004519	0.0871632800390028	-0.0882590002383982
MGYG000004522	0.0645030179229703	0.0363628566477701
MGYG000004527	0.0583256207125528	-0.141012011321036
MGYG000004530	0.191881657644485	0.149807036736215
MGYG000004531	0.213959579554729	0.173649866152901
MGYG000004539	0.315477774930125	0.181729582161341
MGYG000004543	0.0714769479187888	-0.039264353074398
MGYG000004547	0.0719220007636728	0.056955376404859
MGYG000004549	0.226084457913296	0.419175374244621
MGYG000004554	0.176960128660476	0.256361222419434
MGYG000004555	0.0861482696585917	0.0199645457172532
MGYG000004556	0.172281163176736	0.368381072975953
MGYG000004558	0.100763565721598	0.0270507498508957
MGYG000004559	0.134997989037964	-0.0678500677682063
MGYG000004560	0.108846395817436	0.205144170225515
MGYG000004572	0.0836429530697823	0.0620440942744704
MGYG000004575	0.265648198822216	0.206713616375884
MGYG000004582	0.229512116365619	-0.22865322796645
MGYG000004586	0.0427282972417252	-0.00905908227120461
MGYG000004591	0.116606903499794	0.0414091109773458
MGYG000004594	0.0918282043204141	-0.0704935555552226
MGYG000004595	0.294026332152799	0.153789620438248
MGYG000004596	0.0351463042322294	0.00140338030739678
MGYG000004598	0.0515974740878028	-0.00564884334392479
MGYG000004599	0.168100516386462	-0.115969969853896
MGYG000004604	0.217312046572887	0.0718455267718818
MGYG000004608	0.0895893014141607	0.177150499901766
MGYG000004609	0.0996568653796587	-0.0151252859358941
MGYG000004610	0.155380548660238	-0.0701343515652874
MGYG000004611	0.152245911038236	0.017084709437901
MGYG000004615	0.31864576535661	-0.242728593416923
MGYG000004616	0.239890182316708	0.280735261341049
MGYG000004620	0.0488913188556127	-0.00794188057989295
MGYG000004621	0.196560021862073	-0.199439681114429
MGYG000004624	0.284671450091374	0.266609323886511
MGYG000004628	0.0645403623981241	0.0364023638558853
MGYG000004630	0.036323174919287	-0.000443527742305727
MGYG000004634	0.100389220151729	-0.0999968344496618
MGYG000004645	0.118941810723839	-0.160910689636387
MGYG000004646	0.0908616808169373	0.0406681994468798
MGYG000004647	0.186687387527479	-0.154757532128159
MGYG000004649	0.146125407222535	-0.209126649391042
MGYG000004650	0.0523213525698099	0.0369373214756611
MGYG000004654	0.232471889671988	0.228006782833888
MGYG000004655	0.13485031659085	-0.203820761866845
MGYG000004656	0.08008541128678	0.0807210084042639
MGYG000004657	0.0603222196120773	-0.0753711013767403
MGYG000004659	0.140589504712825	0.0854362339189186
MGYG000004660	0.0342585849163776	0.0328536379663818
MGYG000004662	0.0426326860610653	0.0437459056473267
MGYG000004664	0.334371431400913	0.413094461375048
MGYG000004669	0.207371819648132	-0.0288955235023494
MGYG000004670	0.0358264693585095	0.005929772788878
MGYG000004674	0.0993433128423548	0.061150359412466
MGYG000004677	0.183119732989466	0.170577013477237
MGYG000004680	0.0477087414286412	-0.0207108476901842
MGYG000004681	0.183473208353102	0.36957212215941
MGYG000004684	0.210848253289904	0.206173818250426
MGYG000004686	0.0676054992735906	-0.100541146727255
MGYG000004689	0.216411075857462	-0.201663021040935
MGYG000004693	0.0406901575109907	-0.014615586760773
MGYG000004697	0.188943767834853	0.00829024918690671
MGYG000004700	0.0969606632124389	-0.0571047587553905
MGYG000004701	0.141883848882059	0.256594188905976
MGYG000004702	0.144911722447081	-0.0877144364049854
MGYG000004704	0.0846101592683544	-0.10020297096162
MGYG000004705	0.252282080993288	-0.508785330407472
MGYG000004708	0.155449971482644	-0.13826066831624
MGYG000004710	0.153023542950703	0.149409915559337
MGYG000004711	0.0470795515293287	-0.0391756159699031
MGYG000004721	0.216417598810236	-0.0847230904177293
MGYG000004722	0.194407686863778	0.055878904980311
MGYG000004727	0.0433739137466994	-0.0173384385174048
MGYG000004732	0.121730320197027	-0.111120630691157
MGYG000004741	0.256827461179715	0.163692652848593
MGYG000004742	0.308453289577166	-0.214587351102477
MGYG000004745	0.155123869160042	0.133719835207232
MGYG000004748	0.146598180172585	-0.102121775349279
MGYG000004749	0.221762178508751	-0.321610837236405
MGYG000004750	0.0544320433078388	0.00062003660772355
MGYG000004752	0.0314302580120448	-0.00950326211638726
MGYG000004753	0.276370534096428	0.177166313158531
MGYG000004756	0.228324257645473	0.148203603649112
MGYG000004759	0.149764000579877	-0.160686751531842
MGYG000004760	0.353502114686803	0.29578373316861
MGYG000004765	0.0707280700991688	0.06859951699289
MGYG000004768	0.0532181697211897	-0.0206062419844325
MGYG000004771	0.454983284610678	0.332427241955458
MGYG000004772	0.132327802362051	0.127637292319024
MGYG000004774	0.133921409379546	-0.0802757311653297
MGYG000004775	0.0896087861445731	-0.0664314924580598
MGYG000004776	0.272310724673998	-0.00780128196766863
MGYG000004781	0.0345638902686485	-0.0207391113916384
MGYG000004782	0.0597900056307551	0.0375588000712957
MGYG000004787	0.197729725279805	0.108683931604775
MGYG000004790	0.127470202633681	0.0120006742728179
MGYG000004791	0.131691200556351	0.141458991822772
MGYG000004793	0.064763704292642	0.0169959497933914
MGYG000004795	0.128350735180166	0.0145971321120025
MGYG000004800	0.0777515065072726	-0.100272229898872
MGYG000004803	0.0349864878058224	-0.0151965829634241
MGYG000004807	0.155950329721494	0.252610527298315
MGYG000004808	0.225293835639548	-0.149446198354565
MGYG000004811	0.0709802477428034	-0.090588035063055
