run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	bam_ftp
ERR209536	PRJEB1220	SAMEA2042742	ERX184201	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209536/ERR209536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209536/ERR209536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209536/O2.UC1-2_20091117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209536/O2.UC1-2_20091117.rmhost.pair.2.fq.gz	
ERR209098	PRJEB1220	SAMEA2042366	ERX183763	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209098/ERR209098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209098/ERR209098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209098/MH0015_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209098/MH0015_081119.rmhost.pair.2.fq.gz	
ERR209537	PRJEB1220	SAMEA2042828	ERX184202	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209537/ERR209537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209537/ERR209537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209537/O2.UC12-2_20091125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209537/O2.UC12-2_20091125.rmhost.pair.2.fq.gz	
ERR209100	PRJEB1220	SAMEA2042367	ERX183765	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209100/ERR209100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209100/ERR209100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209100/MH0016_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209100/MH0016_081224.rmhost.pair.2.fq.gz	
ERR209538	PRJEB1220	SAMEA2042829	ERX184203	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209538/ERR209538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209538/ERR209538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209538/O2.UC13-0_090114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209538/O2.UC13-0_090114.rmhost.pair.2.fq.gz	
ERR209107	PRJEB1220	SAMEA2042371	ERX183772	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209107/ERR209107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209107/ERR209107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209107/MH0019_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209107/MH0019_081119.rmhost.pair.2.fq.gz	
ERR209539	PRJEB1220	SAMEA2042829	ERX184204	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209539/ERR209539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209539/ERR209539_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209539/O2.UC13-0_090127.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209539/O2.UC13-0_090127.rmhost.pair.2.fq.gz	
ERR209109	PRJEB1220	SAMEA2042372	ERX183774	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209109/ERR209109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209109/ERR209109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209109/MH0020_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209109/MH0020_090120.rmhost.pair.2.fq.gz	
ERR209541	PRJEB1220	SAMEA2042831	ERX184206	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209541/ERR209541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209541/ERR209541_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209541/O2.UC14-0_090114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209541/O2.UC14-0_090114.rmhost.pair.2.fq.gz	
ERR209111	PRJEB1220	SAMEA2042373	ERX183776	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209111/ERR209111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209111/ERR209111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209111/MH0021_090201.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209111/MH0021_090201.rmhost.pair.2.fq.gz	
ERR209544	PRJEB1220	SAMEA2042833	ERX184209	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209544/ERR209544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209544/ERR209544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209544/O2.UC16-0_090114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209544/O2.UC16-0_090114.rmhost.pair.2.fq.gz	
ERR209112	PRJEB1220	SAMEA2042374	ERX183777	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209112/ERR209112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209112/ERR209112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209112/MH0022_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209112/MH0022_081108.rmhost.pair.2.fq.gz	
ERR209546	PRJEB1220	SAMEA2042834	ERX184211	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209546/ERR209546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209546/ERR209546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209546/O2.UC16-2_20091130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209546/O2.UC16-2_20091130.rmhost.pair.2.fq.gz	
ERR209549	PRJEB1220	SAMEA2042836	ERX184214	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209549/ERR209549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209549/ERR209549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209549/O2.UC17-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209549/O2.UC17-2_100409.rmhost.pair.2.fq.gz	
ERR209550	PRJEB1220	SAMEA2042839	ERX184215	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209550/ERR209550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209550/ERR209550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209550/O2.UC18-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209550/O2.UC18-0_090117.rmhost.pair.2.fq.gz	
ERR209554	PRJEB1220	SAMEA2042837	ERX184219	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209554/ERR209554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209554/ERR209554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209554/O2.UC19-0_090114.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209554/O2.UC19-0_090114.rmhost.pair.2.fq.gz	
ERR209118	PRJEB1220	SAMEA2042087	ERX183783	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209118/ERR209118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209118/ERR209118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209118/MH0025_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209118/MH0025_090120.rmhost.pair.2.fq.gz	
ERR209556	PRJEB1220	SAMEA1972440	ERX184221	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209556/ERR209556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209556/ERR209556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209556/O2.UC19-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209556/O2.UC19-2_100409.rmhost.pair.2.fq.gz	
ERR209121	PRJEB1220	SAMEA2042088	ERX183786	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209121/ERR209121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209121/ERR209121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209121/MH0026_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209121/MH0026_090117.rmhost.pair.2.fq.gz	
ERR209124	PRJEB1220	SAMEA1965033	ERX183789	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209124/ERR209124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209124/ERR209124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209124/MH0028_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209124/MH0028_081223.rmhost.pair.2.fq.gz	
ERR209558	PRJEB1220	SAMEA2042842	ERX184223	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209558/ERR209558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209558/ERR209558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209558/O2.UC20-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209558/O2.UC20-0_090117.rmhost.pair.2.fq.gz	
ERR209559	PRJEB1220	SAMEA2042842	ERX184224	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209559/ERR209559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209559/ERR209559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209559/O2.UC20-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209559/O2.UC20-0_090129.rmhost.pair.2.fq.gz	
ERR209561	PRJEB1220	SAMEA2042840	ERX184226	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209561/ERR209561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209561/ERR209561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209561/O2.UC2-0_20100130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209561/O2.UC2-0_20100130.rmhost.pair.2.fq.gz	
ERR209131	PRJEB1220	SAMEA2042092	ERX183796	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209131/ERR209131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209131/ERR209131_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209131/MH0032_090121.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209131/MH0032_090121.rmhost.pair.2.fq.gz	
ERR209562	PRJEB1220	SAMEA2042840	ERX184227	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209562/ERR209562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209562/ERR209562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209562/O2.UC2-0_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209562/O2.UC2-0_20100204.rmhost.pair.2.fq.gz	
ERR209132	PRJEB1220	SAMEA2042093	ERX183797	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209132/ERR209132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209132/ERR209132_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209132/MH0033_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209132/MH0033_081224.rmhost.pair.2.fq.gz	
ERR209564	PRJEB1220	SAMEA2042912	ERX184229	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209564/ERR209564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209564/ERR209564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209564/O2.UC21-0_090117.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209564/O2.UC21-0_090117.rmhost.pair.2.fq.gz	
ERR209134	PRJEB1220	SAMEA2042095	ERX183799	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209134/ERR209134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209134/ERR209134_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209134/MH0034_081213.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209134/MH0034_081213.rmhost.pair.2.fq.gz	
ERR209137	PRJEB1220	SAMEA2042096	ERX183802	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209137/ERR209137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209137/ERR209137_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209137/MH0035_090122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209137/MH0035_090122.rmhost.pair.2.fq.gz	
ERR209566	PRJEB1220	SAMEA2042913	ERX184231	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209566/ERR209566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209566/ERR209566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209566/O2.UC21-2_20100106.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209566/O2.UC21-2_20100106.rmhost.pair.2.fq.gz	
ERR209138	PRJEB1220	SAMEA2042097	ERX183803	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209138/ERR209138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209138/ERR209138_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209138/MH0036_081226.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209138/MH0036_081226.rmhost.pair.2.fq.gz	
ERR209570	PRJEB1220	SAMEA1968361	ERX184235	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209570/ERR209570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209570/ERR209570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209570/O2.UC22-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209570/O2.UC22-2_100409.rmhost.pair.2.fq.gz	
ERR209139	PRJEB1220	SAMEA2042097	ERX183804	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209139/ERR209139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209139/ERR209139_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209139/MH0036_090122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209139/MH0036_090122.rmhost.pair.2.fq.gz	
ERR209145	PRJEB1220	SAMEA2042100	ERX183810	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209145/ERR209145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209145/ERR209145_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209145/MH0039_090122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209145/MH0039_090122.rmhost.pair.2.fq.gz	
ERR209571	PRJEB1220	SAMEA1968361	ERX184236	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209571/ERR209571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209571/ERR209571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209571/O2.UC22-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209571/O2.UC22-2_100423.rmhost.pair.2.fq.gz	
ERR209146	PRJEB1220	SAMEA2042191	ERX183811	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209146/ERR209146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209146/ERR209146_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209146/MH0040_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209146/MH0040_081223.rmhost.pair.2.fq.gz	
ERR209147	PRJEB1220	SAMEA2042191	ERX183812	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209147/ERR209147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209147/ERR209147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209147/MH0040_090125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209147/MH0040_090125.rmhost.pair.2.fq.gz	
ERR209573	PRJEB1220	SAMEA2042915	ERX184238	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209573/ERR209573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209573/ERR209573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209573/O2.UC23-0_090325.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209573/O2.UC23-0_090325.rmhost.pair.2.fq.gz	
ERR209150	PRJEB1220	SAMEA2042193	ERX183815	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209150/ERR209150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209150/ERR209150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209150/MH0042_081226.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209150/MH0042_081226.rmhost.pair.2.fq.gz	
ERR209574	PRJEB1220	SAMEA2042916	ERX184239	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209574/ERR209574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209574/ERR209574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209574/O2.UC23-2_100409.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209574/O2.UC23-2_100409.rmhost.pair.2.fq.gz	
ERR209575	PRJEB1220	SAMEA2042916	ERX184240	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209575/ERR209575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209575/ERR209575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209575/O2.UC23-2_100423.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209575/O2.UC23-2_100423.rmhost.pair.2.fq.gz	
ERR209155	PRJEB1220	SAMEA2042195	ERX183820	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209155/ERR209155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209155/ERR209155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209155/MH0044_090125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209155/MH0044_090125.rmhost.pair.2.fq.gz	
ERR209576	PRJEB1220	SAMEA2042917	ERX184241	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209576/ERR209576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209576/ERR209576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209576/O2.UC24-0_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209576/O2.UC24-0_090120.rmhost.pair.2.fq.gz	
ERR209156	PRJEB1220	SAMEA2042196	ERX183821	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209156/ERR209156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209156/ERR209156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209156/MH0045_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209156/MH0045_081223.rmhost.pair.2.fq.gz	
ERR209581	PRJEB1220	SAMEA2042921	ERX184246	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209581/ERR209581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209581/ERR209581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209581/O2.UC27-0_20091130.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209581/O2.UC27-0_20091130.rmhost.pair.2.fq.gz	
ERR209582	PRJEB1220	SAMEA1972463	ERX184247	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209582/ERR209582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209582/ERR209582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209582/O2.UC27-2_20091229.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209582/O2.UC27-2_20091229.rmhost.pair.2.fq.gz	
ERR209587	PRJEB1220	SAMEA2042981	ERX184252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209587/ERR209587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209587/ERR209587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209587/O2.UC30-0_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209587/O2.UC30-0_2010122.rmhost.pair.2.fq.gz	
ERR209588	PRJEB1220	SAMEA2042924	ERX184253	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209588/ERR209588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209588/ERR209588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209588/O2.UC3-0_20100204.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209588/O2.UC3-0_20100204.rmhost.pair.2.fq.gz	
ERR209589	PRJEB1220	SAMEA2042924	ERX184254	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209589/ERR209589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209589/ERR209589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209589/O2.UC3-0_2010121.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209589/O2.UC3-0_2010121.rmhost.pair.2.fq.gz	
ERR209157	PRJEB1220	SAMEA2042196	ERX183822	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209157/ERR209157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209157/ERR209157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209157/MH0045_090125.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209157/MH0045_090125.rmhost.pair.2.fq.gz	
ERR209590	PRJEB1220	SAMEA2042982	ERX184255	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209590/ERR209590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209590/ERR209590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209590/O2.UC30-2_20100112.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209590/O2.UC30-2_20100112.rmhost.pair.2.fq.gz	
ERR209164	PRJEB1220	SAMEA2042200	ERX183829	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209164/ERR209164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209164/ERR209164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209164/MH0049_081223.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209164/MH0049_081223.rmhost.pair.2.fq.gz	
